0, -18.4904, 164.495, 0, -0, 0, -0
0.001, -18.4904, 164.495, -0.632827, 0.0229512, -632.827, 22.9512
0.002, -18.4911, 164.495, -1.26563, 0.0458927, -632.806, 22.9415
0.003, -18.4923, 164.495, -1.89839, 0.0688097, -632.753, 22.917
0.004, -18.4942, 164.495, -2.53105, 0.0916877, -632.669, 22.878
0.005, -18.4968, 164.495, -3.16361, 0.114512, -632.552, 22.8242
0.006, -18.4999, 164.495, -3.79601, 0.137268, -632.405, 22.7559
0.007, -18.5037, 164.495, -4.42824, 0.159941, -632.225, 22.6728
0.008, -18.5082, 164.495, -5.06025, 0.182516, -632.014, 22.5752
0.009, -18.5132, 164.496, -5.69202, 0.204979, -631.77, 22.4628
0.01, -18.5189, 164.496, -6.32352, 0.227314, -631.495, 22.3358
0.011, -18.5252, 164.496, -6.9547, 0.249509, -631.189, 22.1941
0.012, -18.5322, 164.496, -7.58555, 0.271546, -630.85, 22.0378
0.013, -18.5398, 164.496, -8.21603, 0.293413, -630.48, 21.8668
0.014, -18.548, 164.497, -8.84611, 0.315094, -630.077, 21.6811
0.015, -18.5569, 164.497, -9.47576, 0.336575, -629.643, 21.4808
0.016, -18.5663, 164.497, -10.1049, 0.357841, -629.177, 21.2657
0.017, -18.5764, 164.498, -10.7336, 0.378877, -628.678, 21.036
0.018, -18.5872, 164.498, -11.3618, 0.399668, -628.148, 20.7915
0.019, -18.5985, 164.499, -11.9893, 0.420201, -627.585, 20.5324
0.02, -18.6105, 164.499, -12.6163, 0.440459, -626.991, 20.2586
0.021, -18.6231, 164.499, -13.2427, 0.460429, -626.364, 19.97
0.022, -18.6364, 164.5, -13.8684, 0.480096, -625.704, 19.6668
0.023, -18.6503, 164.5, -14.4934, 0.499445, -625.012, 19.3488
0.024, -18.6648, 164.501, -15.1177, 0.518461, -624.288, 19.0161
0.025, -18.6799, 164.501, -15.7412, 0.537129, -623.532, 18.6686
0.026, -18.6956, 164.502, -16.364, 0.555436, -622.742, 18.3064
0.027, -18.712, 164.502, -16.9859, 0.573365, -621.92, 17.9294
0.028, -18.729, 164.503, -17.607, 0.590903, -621.066, 17.5377
0.029, -18.7466, 164.504, -18.2271, 0.608034, -620.178, 17.1313
0.03, -18.7648, 164.504, -18.8464, 0.624744, -619.258, 16.71
0.031, -18.7837, 164.505, -19.4647, 0.641018, -618.304, 16.274
0.032, -18.8031, 164.505, -20.082, 0.656841, -617.318, 15.8231
0.033, -18.8232, 164.506, -20.6983, 0.672199, -616.298, 15.3575
0.034, -18.8439, 164.507, -21.3136, 0.687076, -615.245, 14.877
0.035, -18.8652, 164.508, -21.9277, 0.701458, -614.159, 14.3818
0.036, -18.8871, 164.508, -22.5408, 0.715329, -613.039, 13.8717
0.037, -18.9097, 164.509, -23.1526, 0.728676, -611.886, 13.3468
0.038, -18.9328, 164.51, -23.7633, 0.741483, -610.699, 12.807
0.039, -18.9566, 164.51, -24.3728, 0.753735, -609.478, 12.2524
0.04, -18.981, 164.511, -24.981, 0.765418, -608.223, 11.6829
0.041, -19.0059, 164.512, -25.588, 0.776517, -606.935, 11.0985
0.042, -19.0315, 164.513, -26.1936, 0.787016, -605.612, 10.4993
0.043, -19.0577, 164.513, -26.7978, 0.796901, -604.255, 9.88514
0.044, -19.0845, 164.514, -27.4007, 0.806157, -602.864, 9.25611
0.045, -19.1119, 164.515, -28.0022, 0.814769, -601.439, 8.61217
0.046, -19.1399, 164.516, -28.6021, 0.822723, -599.978, 7.95332
0.047, -19.1685, 164.517, -29.2006, 0.830002, -598.484, 7.27954
0.048, -19.1977, 164.518, -29.7976, 0.836593, -596.954, 6.59082
0.049, -19.2275, 164.518, -30.393, 0.84248, -595.389, 5.88717
0.05, -19.2579, 164.519, -30.9867, 0.847649, -593.79, 5.16856
0.051, -19.2889, 164.52, -31.5789, 0.852084, -592.155, 4.435
0.052, -19.3205, 164.521, -32.1694, 0.85577, -590.485, 3.68646
0.053, -19.3526, 164.522, -32.7582, 0.858693, -588.78, 2.92296
0.054, -19.3854, 164.523, -33.3452, 0.860838, -587.039, 2.14447
0.055, -19.4187, 164.523, -33.9305, 0.862189, -585.262, 1.351
0.056, -19.4526, 164.524, -34.5139, 0.862731, -583.45, 0.542524
0.057, -19.4872, 164.525, -35.0955, 0.86245, -581.601, -0.280948
0.058, -19.5222, 164.526, -35.6752, 0.861331, -579.717, -1.11943
0.059, -19.5579, 164.527, -36.253, 0.859358, -577.796, -1.97292
0.06, -19.5942, 164.528, -36.8289, 0.856517, -575.839, -2.84143
0.061, -19.631, 164.529, -37.4027, 0.852792, -573.846, -3.72497
0.062, -19.6684, 164.529, -37.9745, 0.848168, -571.816, -4.62353
0.063, -19.7063, 164.53, -38.5443, 0.842631, -569.749, -5.53712
0.064, -19.7449, 164.531, -39.1119, 0.836165, -567.645, -6.46574
0.065, -19.784, 164.532, -39.6774, 0.828756, -565.505, -7.40941
0.066, -19.8236, 164.533, -40.2408, 0.820388, -563.327, -8.36811
0.067, -19.8639, 164.534, -40.8019, 0.811046, -561.112, -9.34185
0.068, -19.9047, 164.534, -41.3607, 0.800715, -558.86, -10.3306
0.069, -19.946, 164.535, -41.9173, 0.789381, -556.57, -11.3344
0.07, -19.9879, 164.536, -42.4715, 0.777027, -554.242, -12.3533
0.071, -20.0304, 164.537, -43.0234, 0.76364, -551.877, -13.3872
0.072, -20.0734, 164.537, -43.5729, 0.749204, -549.473, -14.4361
0.073, -20.1169, 164.538, -44.1199, 0.733704, -547.032, -15.5001
0.074, -20.1611, 164.539, -44.6645, 0.717125, -544.552, -16.5791
0.075, -20.2057, 164.54, -45.2065, 0.699452, -542.034, -17.6731
0.076, -20.2509, 164.54, -45.746, 0.68067, -539.478, -18.7822
0.077, -20.2966, 164.541, -46.2829, 0.660763, -536.883, -19.9062
0.078, -20.3429, 164.542, -46.8171, 0.639718, -534.249, -21.0453
0.079, -20.3897, 164.542, -47.3487, 0.617519, -531.577, -22.1993
0.08, -20.437, 164.543, -47.8776, 0.59415, -528.866, -23.3683
0.081, -20.4849, 164.543, -48.4037, 0.569598, -526.115, -24.5523
0.082, -20.5333, 164.544, -48.927, 0.543847, -523.326, -25.7513
0.083, -20.5822, 164.545, -49.4475, 0.516882, -520.497, -26.9652
0.084, -20.6316, 164.545, -49.9651, 0.488688, -517.629, -28.1941
0.085, -20.6815, 164.546, -50.4799, 0.45925, -514.721, -29.4378
0.086, -20.732, 164.546, -50.9916, 0.428553, -511.774, -30.6965
0.087, -20.783, 164.546, -51.5004, 0.396583, -508.787, -31.97
0.088, -20.8344, 164.547, -52.0062, 0.363325, -505.76, -33.2584
0.089, -20.8864, 164.547, -52.5089, 0.328763, -502.693, -34.5616
0.09, -20.9389, 164.547, -53.0085, 0.292883, -499.587, -35.8797
0.091, -20.9919, 164.548, -53.5049, 0.255671, -496.44, -37.2125
0.092, -21.0454, 164.548, -53.9981, 0.217111, -493.253, -38.5601
0.093, -21.0993, 164.548, -54.4882, 0.177188, -490.026, -39.9225
0.094, -21.1538, 164.548, -54.9749, 0.135889, -486.759, -41.2995
0.095, -21.2087, 164.548, -55.4584, 0.0931975, -483.451, -42.6913
0.096, -21.2642, 164.549, -55.9385, 0.0490998, -480.103, -44.0976
0.097, -21.3201, 164.549, -56.4152, 0.00358121, -476.714, -45.5186
0.098, -21.3764, 164.549, -56.8885, -0.043373, -473.285, -46.9542
0.099, -21.4333, 164.549, -57.3583, -0.0917772, -469.815, -48.4043
0.1, -21.4906, 164.548, -57.8246, -0.141646, -466.305, -49.8688
0.101, -21.5484, 164.548, -58.2874, -0.192994, -462.753, -51.3479
0.102, -21.6067, 164.548, -58.7465, -0.245835, -459.161, -52.8413
0.103, -21.6654, 164.548, -59.202, -0.300184, -455.528, -54.3491
0.104, -21.7245, 164.547, -59.6539, -0.356056, -451.855, -55.8712
0.105, -21.7841, 164.547, -60.102, -0.413463, -448.14, -57.4076
0.106, -21.8442, 164.547, -60.5464, -0.472421, -444.385, -58.9582
0.107, -21.9047, 164.546, -60.987, -0.532944, -440.589, -60.5229
0.108, -21.9656, 164.546, -61.4238, -0.595046, -436.752, -62.1017
0.109, -22.027, 164.545, -61.8566, -0.65874, -432.874, -63.6946
0.11, -22.0888, 164.544, -62.2856, -0.724042, -428.956, -65.3014
0.111, -22.1511, 164.544, -62.7106, -0.790964, -424.996, -66.9222
0.112, -22.2137, 164.543, -63.1316, -0.859521, -420.996, -68.5568
0.113, -22.2768, 164.542, -63.5485, -0.929726, -416.955, -70.2052
0.114, -22.3403, 164.541, -63.9614, -1.00159, -412.873, -71.8672
0.115, -22.4042, 164.54, -64.3702, -1.07514, -408.751, -73.543
0.116, -22.4685, 164.539, -64.7748, -1.15037, -404.588, -75.2322
0.117, -22.5333, 164.538, -65.1751, -1.2273, -400.384, -76.935
0.118, -22.5984, 164.536, -65.5713, -1.30595, -396.14, -78.6511
0.119, -22.6639, 164.535, -65.9631, -1.38633, -391.856, -80.3805
0.12, -22.7298, 164.534, -66.3507, -1.46846, -387.531, -82.1232
0.121, -22.7961, 164.532, -66.7338, -1.55234, -383.166, -83.8789
0.122, -22.8628, 164.53, -67.1126, -1.63798, -378.761, -85.6478
0.123, -22.9298, 164.529, -67.4869, -1.72541, -374.317, -87.4295
0.124, -22.9973, 164.527, -67.8567, -1.81464, -369.832, -89.2241
0.125, -23.065, 164.525, -68.2221, -1.90567, -365.307, -91.0314
0.126, -23.1332, 164.523, -68.5828, -1.99852, -360.743, -92.8514
0.127, -23.2017, 164.521, -68.9389, -2.09321, -356.14, -94.6839
0.128, -23.2706, 164.519, -69.2904, -2.18973, -351.497, -96.5288
0.129, -23.3398, 164.517, -69.6372, -2.28812, -346.816, -98.386
0.13, -23.4094, 164.515, -69.9793, -2.38838, -342.095, -100.255
0.131, -23.4793, 164.512, -70.3167, -2.49051, -337.336, -102.137
0.132, -23.5495, 164.51, -70.6492, -2.59454, -332.538, -104.03
0.133, -23.6201, 164.507, -70.9769, -2.70048, -327.702, -105.935
0.134, -23.691, 164.504, -71.2997, -2.80833, -322.828, -107.852
0.135, -23.7622, 164.501, -71.6177, -2.91811, -317.916, -109.781
0.136, -23.8338, 164.498, -71.9306, -3.02983, -312.967, -111.721
0.137, -23.9056, 164.495, -72.2386, -3.1435, -307.98, -113.672
0.138, -23.9778, 164.492, -72.5416, -3.25914, -302.956, -115.634
0.139, -24.0502, 164.489, -72.8395, -3.37674, -297.896, -117.607
0.14, -24.123, 164.486, -73.1323, -3.49633, -292.799, -119.591
0.141, -24.196, 164.482, -73.4199, -3.61792, -287.666, -121.586
0.142, -24.2694, 164.478, -73.7024, -3.74151, -282.498, -123.591
0.143, -24.343, 164.475, -73.9797, -3.86712, -277.293, -125.607
0.144, -24.4169, 164.471, -74.2518, -3.99475, -272.054, -127.632
0.145, -24.491, 164.467, -74.5185, -4.12442, -266.78, -129.668
0.146, -24.5654, 164.462, -74.78, -4.25613, -261.472, -131.714
0.147, -24.6401, 164.458, -75.0362, -4.3899, -256.129, -133.769
0.148, -24.7151, 164.454, -75.2869, -4.52574, -250.753, -135.834
0.149, -24.7903, 164.449, -75.5322, -4.66364, -245.344, -137.908
0.15, -24.8657, 164.444, -75.7721, -4.80364, -239.901, -139.992
