0, 44.0034, 141.295, -0, -0, -0, -0
0.001, 44.0033, 141.295, -0.367093, 0.125815, -367.093, 125.815
0.002, 44.0027, 141.295, -0.734187, 0.251628, -367.094, 125.813
0.003, 44.0018, 141.295, -1.10129, 0.377436, -367.098, 125.808
0.004, 44.0005, 141.296, -1.46839, 0.503237, -367.103, 125.801
0.005, 43.9989, 141.296, -1.8355, 0.62903, -367.111, 125.792
0.006, 43.9968, 141.297, -2.20262, 0.754811, -367.12, 125.781
0.007, 43.9944, 141.298, -2.56975, 0.880579, -367.13, 125.768
0.008, 43.9917, 141.299, -2.93689, 1.00633, -367.143, 125.752
0.009, 43.9886, 141.3, -3.30405, 1.13206, -367.157, 125.734
0.01, 43.9851, 141.301, -3.67122, 1.25778, -367.173, 125.714
0.011, 43.9812, 141.302, -4.03841, 1.38347, -367.191, 125.691
0.012, 43.977, 141.304, -4.40562, 1.50914, -367.211, 125.667
0.013, 43.9724, 141.305, -4.77286, 1.63478, -367.232, 125.64
0.014, 43.9675, 141.307, -5.14011, 1.76039, -367.256, 125.61
0.015, 43.9621, 141.309, -5.50739, 1.88597, -367.281, 125.579
0.016, 43.9564, 141.311, -5.8747, 2.01151, -367.307, 125.545
0.017, 43.9504, 141.313, -6.24204, 2.13702, -367.336, 125.509
0.018, 43.944, 141.315, -6.6094, 2.26249, -367.366, 125.471
0.019, 43.9372, 141.317, -6.9768, 2.38792, -367.399, 125.43
0.02, 43.93, 141.32, -7.34423, 2.51331, -367.432, 125.388
0.021, 43.9225, 141.322, -7.7117, 2.63865, -367.468, 125.342
0.022, 43.9146, 141.325, -8.07921, 2.76395, -367.506, 125.295
0.023, 43.9063, 141.328, -8.44675, 2.88919, -367.545, 125.246
0.024, 43.8977, 141.331, -8.81434, 3.01439, -367.586, 125.194
0.025, 43.8887, 141.334, -9.18197, 3.13952, -367.628, 125.14
0.026, 43.8793, 141.337, -9.54964, 3.26461, -367.673, 125.083
0.027, 43.8696, 141.341, -9.91736, 3.38963, -367.719, 125.024
0.028, 43.8595, 141.344, -10.2851, 3.5146, -367.767, 124.964
0.029, 43.849, 141.348, -10.6529, 3.6395, -367.817, 124.9
0.03, 43.8382, 141.351, -11.0208, 3.76433, -367.868, 124.835
0.031, 43.827, 141.355, -11.3887, 3.8891, -367.921, 124.767
0.032, 43.8154, 141.359, -11.7567, 4.0138, -367.976, 124.697
0.033, 43.8034, 141.363, -12.1247, 4.13842, -368.033, 124.625
0.034, 43.7911, 141.367, -12.4928, 4.26297, -368.091, 124.55
0.035, 43.7785, 141.372, -12.861, 4.38744, -368.151, 124.473
0.036, 43.7654, 141.376, -13.2292, 4.51184, -368.212, 124.394
0.037, 43.752, 141.381, -13.5975, 4.63615, -368.276, 124.312
0.038, 43.7382, 141.385, -13.9658, 4.76038, -368.341, 124.228
0.039, 43.7241, 141.39, -14.3342, 4.88452, -368.408, 124.142
0.04, 43.7095, 141.395, -14.7027, 5.00857, -368.476, 124.054
0.041, 43.6947, 141.4, -15.0712, 5.13254, -368.546, 123.963
0.042, 43.6794, 141.405, -15.4399, 5.25641, -368.618, 123.87
0.043, 43.6638, 141.411, -15.8085, 5.38018, -368.692, 123.774
0.044, 43.6478, 141.416, -16.1773, 5.50386, -368.767, 123.677
0.045, 43.6314, 141.422, -16.5462, 5.62743, -368.844, 123.577
0.046, 43.6147, 141.427, -16.9151, 5.75091, -368.922, 123.474
0.047, 43.5976, 141.433, -17.2841, 5.87428, -369.002, 123.369
