0, 2.60096, 91.9947, 0, -0, 0, -0
0.001, 2.60105, 91.9945, 0.186306, -0.284224, 186.306, -284.224
0.002, 2.60133, 91.9941, 0.372612, -0.56845, 186.307, -284.226
0.003, 2.60179, 91.9934, 0.55892, -0.852679, 186.308, -284.23
0.004, 2.60245, 91.9924, 0.74523, -1.13691, 186.31, -284.235
0.005, 2.60328, 91.9911, 0.931542, -1.42116, 186.312, -284.243
0.006, 2.60431, 91.9896, 1.11786, -1.70541, 186.316, -284.252
0.007, 2.60552, 91.9877, 1.30418, -1.98967, 186.32, -284.264
0.008, 2.60692, 91.9856, 1.4905, -2.27395, 186.324, -284.277
0.009, 2.6085, 91.9832, 1.67683, -2.55824, 186.33, -284.292
0.01, 2.61027, 91.9805, 1.86317, -2.84255, 186.336, -284.31
0.011, 2.61223, 91.9775, 2.04951, -3.12688, 186.342, -284.329
0.012, 2.61437, 91.9742, 2.23586, -3.41123, 186.349, -284.35
0.013, 2.6167, 91.9707, 2.42222, -3.6956, 186.357, -284.373
0.014, 2.61921, 91.9668, 2.60858, -3.98, 186.366, -284.397
0.015, 2.62192, 91.9627, 2.79496, -4.26443, 186.375, -284.424
0.016, 2.6248, 91.9583, 2.98134, -4.54888, 186.385, -284.453
0.017, 2.62788, 91.9536, 3.16774, -4.83336, 186.396, -284.483
0.018, 2.63114, 91.9486, 3.35415, -5.11788, 186.407, -284.516
0.019, 2.63459, 91.9434, 3.54056, -5.40243, 186.419, -284.55
0.02, 2.63822, 91.9378, 3.727, -5.68701, 186.432, -284.587
0.021, 2.64204, 91.932, 3.91344, -5.97164, 186.445, -284.625
0.022, 2.64605, 91.9259, 4.0999, -6.2563, 186.459, -284.665
0.023, 2.65024, 91.9195, 4.28637, -6.54101, 186.473, -284.707
0.024, 2.65462, 91.9128, 4.47286, -6.82576, 186.489, -284.751
0.025, 2.65919, 91.9058, 4.65937, -7.11056, 186.505, -284.797
0.026, 2.66394, 91.8986, 4.84589, -7.3954, 186.521, -284.845
0.027, 2.66888, 91.891, 5.03243, -7.6803, 186.539, -284.895
0.028, 2.674, 91.8832, 5.21898, -7.96525, 186.557, -284.947
0.029, 2.67932, 91.8751, 5.40556, -8.25025, 186.576, -285
0.03, 2.68481, 91.8667, 5.59215, -8.5353, 186.595, -285.056
0.031, 2.6905, 91.858, 5.77877, -8.82042, 186.615, -285.114
0.032, 2.69637, 91.8491, 5.96541, -9.10559, 186.636, -285.173
0.033, 2.70243, 91.8398, 6.15206, -9.39082, 186.657, -285.235
0.034, 2.70868, 91.8303, 6.33874, -9.67612, 186.68, -285.298
0.035, 2.71511, 91.8205, 6.52544, -9.96149, 186.703, -285.364
0.036, 2.72173, 91.8104, 6.71217, -10.2469, 186.726, -285.431
0.037, 2.72853, 91.8, 6.89892, -10.5324, 186.75, -285.501
0.038, 2.73552, 91.7893, 7.0857, -10.818, 186.776, -285.572
0.039, 2.7427, 91.7784, 7.2725, -11.1036, 186.801, -285.645
0.04, 2.75007, 91.7671, 7.45933, -11.3894, 186.828, -285.721
0.041, 2.75762, 91.7556, 7.64618, -11.6752, 186.855, -285.798
0.042, 2.76536, 91.7438, 7.83306, -11.961, 186.883, -285.877
0.043, 2.77329, 91.7316, 8.01998, -12.247, 186.911, -285.958
0.044, 2.7814, 91.7193, 8.20692, -12.533, 186.941, -286.042
0.045, 2.7897, 91.7066, 8.39389, -12.8192, 186.971, -286.127
0.046, 2.79819, 91.6936, 8.58089, -13.1054, 187.002, -286.214
0.047, 2.80686, 91.6804, 8.76792, -13.3917, 187.033, -286.304
0.048, 2.81572, 91.6668, 8.95499, -13.6781, 187.065, -286.395
0.049, 2.82477, 91.653, 9.14209, -13.9646, 187.098, -286.488
0.05, 2.83401, 91.6389, 9.32922, -14.2511, 187.132, -286.584
0.051, 2.84343, 91.6245, 9.51638, -14.5378, 187.167, -286.681
0.052, 2.85304, 91.6098, 9.70359, -14.8246, 187.202, -286.781
0.053, 2.86284, 91.5949, 9.89082, -15.1115, 187.238, -286.882
0.054, 2.87282, 91.5796, 10.0781, -15.3985, 187.275, -286.986
0.055, 2.88299, 91.5641, 10.2654, -15.6856, 187.312, -287.091
0.056, 2.89335, 91.5482, 10.4528, -15.9728, 187.351, -287.199
0.057, 2.9039, 91.5321, 10.6402, -16.2601, 187.39, -287.308
0.058, 2.91463, 91.5157, 10.8276, -16.5475, 187.43, -287.42
0.059, 2.92555, 91.499, 11.0151, -16.835, 187.471, -287.534
0.06, 2.93666, 91.482, 11.2026, -17.1227, 187.512, -287.65
0.061, 2.94796, 91.4648, 11.3901, -17.4104, 187.554, -287.768
0.062, 2.95944, 91.4472, 11.5777, -17.6983, 187.597, -287.888
0.063, 2.97111, 91.4294, 11.7654, -17.9863, 187.641, -288.01
0.064, 2.98297, 91.4112, 11.953, -18.2745, 187.686, -288.135
0.065, 2.99502, 91.3928, 12.1408, -18.5627, 187.731, -288.261
0.066, 3.00725, 91.3741, 12.3286, -18.8511, 187.778, -288.39
0.067, 3.01968, 91.3551, 12.5164, -19.1396, 187.825, -288.52
0.068, 3.03229, 91.3358, 12.7043, -19.4283, 187.873, -288.653
0.069, 3.04508, 91.3163, 12.8922, -19.7171, 187.922, -288.788
0.07, 3.05807, 91.2964, 13.0801, -20.006, 187.971, -288.925
0.071, 3.07124, 91.2763, 13.2682, -20.2951, 188.022, -289.064
0.072, 3.08461, 91.2558, 13.4562, -20.5843, 188.073, -289.206
0.073, 3.09816, 91.2351, 13.6444, -20.8736, 188.125, -289.349
0.074, 3.11189, 91.2141, 13.8325, -21.1631, 188.178, -289.495
0.075, 3.12582, 91.1928, 14.0208, -21.4528, 188.232, -289.643
0.076, 3.13993, 91.1712, 14.2091, -21.7426, 188.287, -289.793
0.077, 3.15424, 91.1493, 14.3974, -22.0325, 188.343, -289.946
0.078, 3.16873, 91.1271, 14.5858, -22.3226, 188.399, -290.1
0.079, 3.18341, 91.1046, 14.7743, -22.6129, 188.456, -290.257
0.08, 3.19828, 91.0819, 14.9628, -22.9033, 188.515, -290.416
0.081, 3.21333, 91.0588, 15.1513, -23.1939, 188.574, -290.577
0.082, 3.22858, 91.0355, 15.34, -23.4846, 188.634, -290.741
0.083, 3.24401, 91.0119, 15.5287, -23.7755, 188.695, -290.907
0.084, 3.25964, 90.9879, 15.7174, -24.0666, 188.757, -291.075
0.085, 3.27545, 90.9637, 15.9063, -24.3578, 188.82, -291.245
0.086, 3.29145, 90.9392, 16.0951, -24.6492, 188.884, -291.418
0.087, 3.30764, 90.9144, 16.2841, -24.9408, 188.949, -291.592
0.088, 3.32402, 90.8893, 16.4731, -25.2326, 189.014, -291.77
0.089, 3.34058, 90.864, 16.6622, -25.5246, 189.081, -291.949
0.09, 3.35734, 90.8383, 16.8513, -25.8167, 189.149, -292.131
0.091, 3.37429, 90.8123, 17.0405, -26.109, 189.217, -292.315
0.092, 3.39142, 90.7861, 17.2298, -26.4015, 189.287, -292.502
0.093, 3.40874, 90.7595, 17.4192, -26.6942, 189.357, -292.69
0.094, 3.42626, 90.7327, 17.6086, -26.9871, 189.429, -292.882
0.095, 3.44396, 90.7055, 17.7981, -27.2802, 189.502, -293.075
0.096, 3.46185, 90.6781, 17.9877, -27.5734, 189.575, -293.271
0.097, 3.47994, 90.6504, 18.1773, -27.8669, 189.65, -293.47
0.098, 3.49821, 90.6224, 18.3671, -28.1606, 189.725, -293.67
0.099, 3.51667, 90.5941, 18.5569, -28.4544, 189.802, -293.874
0.1, 3.53532, 90.5655, 18.7468, -28.7485, 189.88, -294.079
0.101, 3.55416, 90.5366, 18.9367, -29.0428, 189.958, -294.287
0.102, 3.57319, 90.5074, 19.1268, -29.3373, 190.038, -294.498
0.103, 3.59242, 90.4779, 19.3169, -29.632, 190.119, -294.711
0.104, 3.61183, 90.4481, 19.5071, -29.9269, 190.201, -294.926
0.105, 3.63143, 90.418, 19.6974, -30.2221, 190.284, -295.144
0.106, 3.65122, 90.3877, 19.8877, -30.5174, 190.368, -295.365
0.107, 3.6712, 90.357, 20.0782, -30.813, 190.453, -295.588
0.108, 3.69138, 90.326, 20.2687, -31.1088, 190.539, -295.813
0.109, 3.71174, 90.2948, 20.4593, -31.4049, 190.627, -296.041
0.11, 3.7323, 90.2632, 20.6501, -31.7012, 190.715, -296.272
0.111, 3.75304, 90.2314, 20.8409, -31.9977, 190.805, -296.505
0.112, 3.77398, 90.1992, 21.0318, -32.2944, 190.896, -296.741
0.113, 3.7951, 90.1668, 21.2227, -32.5914, 190.988, -296.979
0.114, 3.81642, 90.134, 21.4138, -32.8886, 191.081, -297.22
0.115, 3.83793, 90.101, 21.605, -33.1861, 191.175, -297.463
0.116, 3.85963, 90.0677, 21.7963, -33.4838, 191.271, -297.71
0.117, 3.88152, 90.034, 21.9876, -33.7817, 191.367, -297.958
0.118, 3.90361, 90.0001, 22.1791, -34.0799, 191.465, -298.21
0.119, 3.92588, 89.9659, 22.3707, -34.3784, 191.564, -298.464
0.12, 3.94835, 89.9314, 22.5623, -34.6771, 191.665, -298.721
0.121, 3.971, 89.8965, 22.7541, -34.9761, 191.766, -298.981
0.122, 3.99385, 89.8614, 22.946, -35.2754, 191.869, -299.243
0.123, 4.0169, 89.826, 23.1379, -35.5749, 191.973, -299.508
