0.077, -35.8633, 137.211, -0.429109, 2.27376, -5.48122, 29.4806, -35.8668, 137.219, 0.621828, 0.376751
0.078, -35.8637, 137.213, -0.434586, 2.30324, -5.47756, 29.4787, -35.8672, 137.221, 0.621817, 0.376714
0.079, -35.8641, 137.216, -0.44006, 2.33272, -5.47386, 29.4767, -35.8677, 137.223, 0.621805, 0.376677
0.08, -35.8646, 137.218, -0.44553, 2.36219, -5.4701, 29.4747, -35.8681, 137.226, 0.621794, 0.376639
0.081, -35.865, 137.22, -0.450996, 2.39167, -5.4663, 29.4727, -35.8686, 137.228, 0.621782, 0.376601
0.082, -35.8655, 137.223, -0.456459, 2.42114, -5.46245, 29.4706, -35.869, 137.231, 0.621771, 0.376562
0.083, -35.8659, 137.225, -0.461917, 2.45061, -5.45855, 29.4686, -35.8695, 137.233, 0.621759, 0.376523
0.084, -35.8664, 137.228, -0.467372, 2.48007, -5.4546, 29.4665, -35.87, 137.235, 0.621747, 0.376483
0.085, -35.8669, 137.23, -0.472823, 2.50954, -5.45061, 29.4643, -35.8704, 137.238, 0.621734, 0.376443
0.086, -35.8673, 137.233, -0.478269, 2.539, -5.44656, 29.4622, -35.8709, 137.241, 0.621722, 0.376402
0.087, -35.8678, 137.235, -0.483712, 2.56846, -5.44247, 29.46, -35.8714, 137.243, 0.62171, 0.376361
0.088, -35.8683, 137.238, -0.48915, 2.59792, -5.43833, 29.4578, -35.8719, 137.246, 0.621697, 0.37632
0.089, -35.8688, 137.24, -0.494584, 2.62737, -5.43414, 29.4556, -35.8724, 137.248, 0.621684, 0.376277
0.09, -35.8693, 137.243, -0.500014, 2.65683, -5.4299, 29.4533, -35.8729, 137.251, 0.621671, 0.376235
0.091, -35.8698, 137.246, -0.50544, 2.68628, -5.42561, 29.4511, -35.8734, 137.254, 0.621658, 0.376192
0.092, -35.8703, 137.248, -0.510861, 2.71573, -5.42127, 29.4488, -35.8739, 137.256, 0.621645, 0.376148
0.093, -35.8708, 137.251, -0.516278, 2.74517, -5.41689, 29.4464, -35.8744, 137.259, 0.621632, 0.376104
0.094, -35.8713, 137.254, -0.52169, 2.77462, -5.41245, 29.4441, -35.8749, 137.262, 0.621618, 0.37606
0.095, -35.8718, 137.257, -0.527098, 2.80406, -5.40797, 29.4417, -35.8755, 137.265, 0.621605, 0.376015
0.096, -35.8724, 137.259, -0.532502, 2.8335, -5.40344, 29.4393, -35.876, 137.268, 0.621591, 0.375969
0.097, -35.8729, 137.262, -0.537901, 2.86293, -5.39886, 29.4369, -35.8765, 137.27, 0.621577, 0.375923
0.098, -35.8734, 137.265, -0.543295, 2.89237, -5.39423, 29.4344, -35.8771, 137.273, 0.621563, 0.375877
0.099, -35.874, 137.268, -0.548684, 2.9218, -5.38955, 29.4319, -35.8776, 137.276, 0.621549, 0.37583
0.1, -35.8745, 137.271, -0.554069, 2.95123, -5.38483, 29.4294, -35.8782, 137.279, 0.621535, 0.375783
0.101, -35.8751, 137.274, -0.559449, 2.98066, -5.38005, 29.4269, -35.8787, 137.282, 0.62152, 0.375735
0.102, -35.8756, 137.277, -0.564824, 3.01008, -5.37523, 29.4243, -35.8793, 137.285, 0.621505, 0.375686
0.103, -35.8762, 137.28, -0.570195, 3.0395, -5.37035, 29.4218, -35.8799, 137.288, 0.621491, 0.375638
0.104, -35.8768, 137.283, -0.57556, 3.06892, -5.36543, 29.4191, -35.8804, 137.291, 0.621476, 0.375588
0.105, -35.8773, 137.286, -0.580921, 3.09834, -5.36046, 29.4165, -35.881, 137.294, 0.621461, 0.375539
0.106, -35.8779, 137.289, -0.586276, 3.12775, -5.35544, 29.4138, -35.8816, 137.297, 0.621445, 0.375488
0.107, -35.8785, 137.292, -0.591626, 3.15716, -5.35037, 29.4112, -35.8822, 137.301, 0.62143, 0.375438
0.108, -35.8791, 137.295, -0.596972, 3.18657, -5.34525, 29.4084, -35.8828, 137.304, 0.621415, 0.375386
0.109, -35.8797, 137.298, -0.602312, 3.21598, -5.34008, 29.4057, -35.8834, 137.307, 0.621399, 0.375335
0.11, -35.8803, 137.302, -0.607647, 3.24538, -5.33486, 29.4029, -35.884, 137.31, 0.621383, 0.375283
0.111, -35.8809, 137.305, -0.612976, 3.27478, -5.3296, 29.4002, -35.8846, 137.314, 0.621367, 0.37523
0.112, -35.8815, 137.308, -0.618301, 3.30418, -5.32428, 29.3973, -35.8852, 137.317, 0.621351, 0.375177
0.113, -35.8821, 137.312, -0.623619, 3.33357, -5.31892, 29.3945, -35.8859, 137.32, 0.621335, 0.375123
0.114, -35.8828, 137.315, -0.628933, 3.36296, -5.3135, 29.3916, -35.8865, 137.324, 0.621318, 0.375069
0.115, -35.8834, 137.318, -0.634241, 3.39235, -5.30804, 29.3887, -35.8871, 137.327, 0.621302, 0.375015
0.116, -35.884, 137.322, -0.639543, 3.42174, -5.30252, 29.3858, -35.8878, 137.33, 0.621285, 0.374959
0.117, -35.8847, 137.325, -0.64484, 3.45112, -5.29696, 29.3829, -35.8884, 137.334, 0.621268, 0.374904
0.118, -35.8853, 137.328, -0.650132, 3.4805, -5.29135, 29.3799, -35.8891, 137.337, 0.621252, 0.374848
0.119, -35.886, 137.332, -0.655417, 3.50988, -5.28569, 29.3769, -35.8897, 137.341, 0.621234, 0.374792
0.12, -35.8866, 137.335, -0.660697, 3.53925, -5.27998, 29.3739, -35.8904, 137.344, 0.621217, 0.374735
0.121, -35.8873, 137.339, -0.665972, 3.56862, -5.27421, 29.3709, -35.891, 137.348, 0.6212, 0.374677
0.122, -35.8879, 137.343, -0.67124, 3.59799, -5.2684, 29.3678, -35.8917, 137.352, 0.621182, 0.374619
0.123, -35.8886, 137.346, -0.676503, 3.62736, -5.26254, 29.3647, -35.8924, 137.355, 0.621165, 0.374561
0.124, -35.8893, 137.35, -0.681759, 3.65672, -5.25663, 29.3616, -35.8931, 137.359, 0.621147, 0.374502
0.125, -35.89, 137.353, -0.68701, 3.68608, -5.25067, 29.3584, -35.8938, 137.362, 0.621129, 0.374443
0.126, -35.8906, 137.357, -0.692255, 3.71543, -5.24466, 29.3552, -35.8945, 137.366, 0.621111, 0.374383
0.127, -35.8913, 137.361, -0.697493, 3.74478, -5.2386, 29.352, -35.8952, 137.37, 0.621092, 0.374323
0.128, -35.892, 137.365, -0.702726, 3.77413, -5.23249, 29.3488, -35.8959, 137.374, 0.621074, 0.374262
0.129, -35.8927, 137.368, -0.707952, 3.80348, -5.22634, 29.3455, -35.8966, 137.378, 0.621055, 0.374201
0.13, -35.8934, 137.372, -0.713172, 3.83282, -5.22013, 29.3423, -35.8973, 137.381, 0.621037, 0.374139
0.131, -35.8942, 137.376, -0.718386, 3.86216, -5.21387, 29.339, -35.898, 137.385, 0.621018, 0.374077
0.132, -35.8949, 137.38, -0.723594, 3.89149, -5.20756, 29.3356, -35.8987, 137.389, 0.620999, 0.374014
0.133, -35.8956, 137.384, -0.728795, 3.92083, -5.2012, 29.3323, -35.8994, 137.393, 0.62098, 0.373951
0.134, -35.8963, 137.388, -0.73399, 3.95016, -5.19479, 29.3289, -35.9002, 137.397, 0.62096, 0.373887
0.135, -35.8971, 137.392, -0.739178, 3.97948, -5.18833, 29.3255, -35.9009, 137.401, 0.620941, 0.373823
0.136, -35.8978, 137.396, -0.74436, 4.0088, -5.18182, 29.322, -35.9017, 137.405, 0.620921, 0.373758
0.137, -35.8985, 137.4, -0.749535, 4.03812, -5.17526, 29.3186, -35.9024, 137.409, 0.620902, 0.373693
0.138, -35.8993, 137.404, -0.754704, 4.06744, -5.16865, 29.3151, -35.9032, 137.413, 0.620882, 0.373628
0.139, -35.9, 137.408, -0.759866, 4.09675, -5.16199, 29.3116, -35.9039, 137.417, 0.620862, 0.373562
0.14, -35.9008, 137.412, -0.765021, 4.12606, -5.15528, 29.3081, -35.9047, 137.421, 0.620842, 0.373495
0.141, -35.9016, 137.416, -0.770169, 4.15536, -5.14851, 29.3045, -35.9055, 137.425, 0.620821, 0.373428
0.142, -35.9023, 137.42, -0.775311, 4.18466, -5.1417, 29.3009, -35.9062, 137.43, 0.620801, 0.373361
0.143, -35.9031, 137.424, -0.780446, 4.21396, -5.13484, 29.2973, -35.907, 137.434, 0.62078, 0.373293
0.144, -35.9039, 137.429, -0.785574, 4.24325, -5.12793, 29.2936, -35.9078, 137.438, 0.620759, 0.373224
0.145, -35.9047, 137.433, -0.790695, 4.27254, -5.12096, 29.29, -35.9086, 137.442, 0.620738, 0.373156
0.146, -35.9055, 137.437, -0.795809, 4.30183, -5.11395, 29.2863, -35.9094, 137.447, 0.620717, 0.373086
0.147, -35.9063, 137.441, -0.800916, 4.33111, -5.10688, 29.2826, -35.9102, 137.451, 0.620696, 0.373016
0.148, -35.9071, 137.446, -0.806015, 4.36039, -5.09977, 29.2788, -35.911, 137.455, 0.620675, 0.372946
0.149, -35.9079, 137.45, -0.811108, 4.38967, -5.0926, 29.275, -35.9118, 137.46, 0.620653, 0.372875
0.15, -35.9087, 137.454, -0.816193, 4.41894, -5.08538, 29.2712, -35.9126, 137.464, 0.620632, 0.372804
0.151, -35.9095, 137.459, -0.821272, 4.4482, -5.07811, 29.2674, -35.9134, 137.469, 0.62061, 0.372732
0.152, -35.9103, 137.463, -0.826342, 4.47747, -5.07079, 29.2636, -35.9143, 137.473, 0.620588, 0.37266
0.153, -35.9111, 137.468, -0.831406, 4.50673, -5.06342, 29.2597, -35.9151, 137.478, 0.620566, 0.372587
0.154, -35.912, 137.472, -0.836462, 4.53598, -5.056, 29.2558, -35.9159, 137.482, 0.620544, 0.372514
0.155, -35.9128, 137.477, -0.84151, 4.56524, -5.04853, 29.2519, -35.9168, 137.487, 0.620521, 0.37244
0.156, -35.9136, 137.481, -0.846551, 4.59448, -5.04101, 29.2479, -35.9176, 137.491, 0.620499, 0.372366
0.157, -35.9145, 137.486, -0.851585, 4.62373, -5.03343, 29.2439, -35.9185, 137.496, 0.620476, 0.372291
0.158, -35.9153, 137.491, -0.856611, 4.65297, -5.02581, 29.2399, -35.9193, 137.501, 0.620453, 0.372216
0.159, -35.9162, 137.495, -0.861629, 4.6822, -5.01813, 29.2359, -35.9202, 137.505, 0.620431, 0.372141
0.16, -35.9171, 137.5, -0.866639, 4.71143, -5.0104, 29.2318, -35.9211, 137.51, 0.620407, 0.372065
0.161, -35.9179, 137.505, -0.871642, 4.74066, -5.00262, 29.2277, -35.9219, 137.515, 0.620384, 0.371988
0.162, -35.9188, 137.509, -0.876636, 4.76989, -4.99479, 29.2236, -35.9228, 137.519, 0.620361, 0.371911
0.163, -35.9197, 137.514, -0.881623, 4.79911, -4.9869, 29.2195, -35.9237, 137.524, 0.620337, 0.371834
0.164, -35.9205, 137.519, -0.886602, 4.82832, -4.97897, 29.2153, -35.9246, 137.529, 0.620314, 0.371756
0.165, -35.9214, 137.524, -0.891573, 4.85753, -4.97098, 29.2111, -35.9255, 137.534, 0.62029, 0.371677
0.166, -35.9223, 137.529, -0.896536, 4.88674, -4.96295, 29.2069, -35.9264, 137.539, 0.620266, 0.371598
0.167, -35.9232, 137.534, -0.901491, 4.91594, -4.95486, 29.2027, -35.9273, 137.544, 0.620242, 0.371519
0.168, -35.9241, 137.538, -0.906438, 4.94514, -4.94671, 29.1984, -35.9282, 137.549, 0.620217, 0.371439
0.169, -35.925, 137.543, -0.911376, 4.97433, -4.93852, 29.1941, -35.9291, 137.554, 0.620193, 0.371359
0.17, -35.9259, 137.548, -0.916307, 5.00352, -4.93028, 29.1898, -35.93, 137.559, 0.620168, 0.371278
0.171, -35.9268, 137.553, -0.921229, 5.03271, -4.92198, 29.1854, -35.9309, 137.564, 0.620144, 0.371196
0.172, -35.9278, 137.558, -0.926142, 5.06189, -4.91363, 29.1811, -35.9319, 137.569, 0.620119, 0.371115
0.173, -35.9287, 137.563, -0.931047, 5.09107, -4.90523, 29.1767, -35.9328, 137.574, 0.620094, 0.371032
0.174, -35.9296, 137.569, -0.935944, 5.12024, -4.89678, 29.1722, -35.9337, 137.579, 0.620069, 0.370949
0.175, -35.9306, 137.574, -0.940832, 5.14941, -4.88827, 29.1678, -35.9347, 137.584, 0.620044, 0.370866
0.176, -35.9315, 137.579, -0.945712, 5.17857, -4.87971, 29.1633, -35.9356, 137.589, 0.620018, 0.370782
0.177, -35.9324, 137.584, -0.950583, 5.20773, -4.8711, 29.1588, -35.9366, 137.595, 0.619993, 0.370698
0.178, -35.9334, 137.589, -0.955446, 5.23688, -4.86244, 29.1543, -35.9375, 137.6, 0.619967, 0.370614
0.179, -35.9343, 137.594, -0.960299, 5.26603, -4.85373, 29.1497, -35.9385, 137.605, 0.619941, 0.370528
0.18, -35.9353, 137.6, -0.965144, 5.29518, -4.84496, 29.1451, -35.9394, 137.61, 0.619915, 0.370443
0.181, -35.9363, 137.605, -0.969981, 5.32432, -4.83614, 29.1405, -35.9404, 137.616, 0.619889, 0.370357
